,Abstract_Expressionism,Action_painting,Analytical_Cubism,Art_Nouveau,Baroque,Color_Field_Painting,Contemporary_Realism,Cubism,Early_Renaissance,Expressionism,Fauvism,High_Renaissance,Impressionism,Mannerism_Late_Renaissance,Minimalism,Naive_Art_Primitivism,New_Realism,Northern_Renaissance,Pointillism,Pop_Art,Post_Impressionism,Realism,Rococo,Romanticism,Symbolism,Synthetic_Cubism,Ukiyo_e,relevant_area,maximum_gradient,super_regions,dominant_feature
32982-04bibbie.jpg,-4.725729,-3.0725436,-1.3255572,-5.6747375,9.194719,-3.8371024,-1.6326586,-1.058384,0.13745631,5.605495,-4.2514067,4.854315,-1.538907,5.212095,-0.7541336,1.2779592,1.3752339,4.9584537,-1.7509882,0.5394609,-2.753971,-0.3091768,0.6551261,2.3265657,-0.024908185,-2.1609316,-2.174475,0.4081632653061224,3.374912,1,5
14940-6pould10.jpg,-4.074303,-0.8675066,-1.4261324,4.0498705,-7.1241717,-2.3621843,0.370505,0.81512487,2.071996,2.0903518,4.3918285,-1.9392312,2.6116304,-2.8256228,-4.2855926,1.2125473,1.6787426,-0.4055888,1.5326152,-3.180765,9.179432,3.0159426,-6.4443297,-0.15850261,4.5135202,-1.7099922,-1.3138831,0.2653061224489796,3.3918376,2,19
17008-nuenen23.jpg,-5.178031,-2.8055415,-2.6562848,-0.63716906,1.6217268,-5.6719093,2.227906,-2.6761007,-3.734294,1.3573148,-2.7552915,-2.0737007,4.551486,-2.9879801,-3.3870747,2.2769074,1.0208695,2.9025617,-0.21931022,-2.433701,6.4943953,12.8140955,-3.350032,7.8913445,2.010202,-2.6086931,-1.743108,0.2857142857142857,2.7226028,3,16
13346-u5john.jpg,-4.4143553,-1.9993765,1.9556824,-2.1444445,0.4119979,-2.9166873,-0.75756717,1.46785,6.0829325,2.1388986,-2.363772,5.207241,-6.0922484,3.348134,-2.4498577,4.026906,0.62089545,4.1681223,-1.5293186,-0.94221795,-3.7857542,-2.2740417,-1.6919503,2.4962358,-0.20189524,1.5873806,0.35721326,0.5102040816326531,2.9892616,3,16
33896-11noremb.jpg,-4.243587,-1.9710008,-0.641803,-2.4544523,9.588507,-4.2302237,-2.8302522,-0.8114103,0.63167226,-3.1082795,-4.182884,10.879452,-1.6806364,6.6095886,-1.962243,3.2135868,1.4879496,1.8361871,-0.98552006,-0.4149416,-2.2986703,-5.336158,4.5242767,0.30008376,2.4294448,-3.1055527,-1.8364344,0.4489795918367347,3.2050903,2,5
28614-3etreta3.jpg,-2.9561253,-1.2960669,-1.8571261,-0.75535643,0.42758614,-4.8780966,0.37889305,0.07520862,-2.701029,2.7734795,1.3684328,-3.0042868,5.055846,-2.3595564,-1.6352009,3.3870153,2.3078997,-0.73832023,0.109512925,-0.72530484,10.853967,5.7703757,-3.4880898,-0.12491146,-1.3049997,-3.1324127,-2.4346082,0.4489795918367347,2.7661693,2,19
26612-03_5ne.jpg,-6.0831165,-2.5516026,2.4014246,-1.6380123,2.5332468,-3.6590412,-2.1649995,-0.16772313,5.974908,-1.7920415,-2.965234,20.375944,-5.148588,5.4487104,-2.4757867,1.7996868,3.9245372,6.2394514,-2.664702,1.6808779,-1.6904206,-5.893778,-1.6302488,-3.7290802,-0.5033998,-2.2960682,-2.8261588,0.4897959183673469,3.0873108,2,16
32768-05portra.jpg,-2.3344717,-1.494736,1.4481556,-4.0218735,-1.3346081,-0.45217556,-0.42606142,-3.8027027,8.693298,-4.66814,-3.9864883,9.4061575,-3.4117212,0.01712443,-3.5207732,-0.1576189,1.4340787,13.978697,-1.0050474,-0.35913128,-3.0058513,-2.2016592,-1.2149471,-2.399705,4.8765697,-0.99726784,-0.7422029,0.4285714285714285,2.9557056,1,16
33624-12sp1634.jpg,-4.5416155,-2.4200191,-1.7798828,-3.4750364,18.630032,-3.5954072,-1.7650771,-2.4538784,-3.849646,-3.2288744,-4.93005,-0.54817736,2.9803724,3.3886871,-2.0239918,-3.8776708,1.3842045,-0.9023706,-0.8324932,-4.004718,-2.255598,12.431215,4.0228367,8.363511,-0.090482414,-2.1778378,-3.01986,0.4285714285714285,2.9454567,2,16
17043-still02.jpg,-3.315783,-1.9816127,-1.5451105,-0.30987567,4.2635107,-5.086186,3.7167501,-1.3349496,-5.002418,0.14949876,-2.4418154,-0.5940193,6.510563,-1.5496966,-1.7045838,-2.225008,3.2472117,-2.7836921,-2.031295,-3.144318,-1.9118866,13.23699,11.566479,-1.5521052,1.3554641,-2.8948288,-2.060858,0.4081632653061224,3.7140572,2,16
32874-5justin.jpg,-3.627449,-1.311027,2.278109,-3.6463614,5.1821012,-2.382019,-2.8235545,1.2355038,6.152457,-0.13281387,-1.4499547,13.46866,-2.1923027,2.9302702,-4.0020456,-0.2830218,1.4725128,4.0321383,-0.42101794,-1.609437,-6.7623577,-4.402941,2.2049088,-4.3702984,3.4999337,-1.1969404,-1.935037,0.2857142857142857,3.5388618,2,16
33450-14oldtes.jpg,-4.792116,-2.7032487,-1.6001252,-3.132534,8.267353,-3.6256258,0.79706836,-1.9601803,-0.76302195,-4.293359,-4.493532,0.43908706,0.6406982,1.1002418,-3.561089,-0.40858024,3.864058,2.2286022,-0.5676442,-2.873631,-2.851801,5.277252,5.687112,9.38677,4.9609194,-1.7286781,-2.6326098,0.4897959183673469,2.6806185,1,16
26716-lu09asa.jpg,-6.5599003,-2.892024,1.3167549,-1.1639416,1.986495,-3.3130078,-1.5904826,0.7388024,11.06107,-1.6035504,-2.1084807,6.88455,-5.707703,3.5511642,-3.614481,2.153248,3.720728,4.4964814,-0.8160117,-1.4597359,-1.0516119,-3.532031,-1.9886831,1.4607761,4.6603966,-0.8381274,-1.3033091,0.4693877551020408,2.552642,2,6
26602-2ceil_vf.jpg,0.68326044,0.73409534,1.8549948,-1.3873812,2.040311,-2.130393,1.115776,0.19973283,0.75431824,-0.41592944,-2.683044,6.0038013,-0.3650505,0.86769176,-0.5969205,-1.4573224,1.6188803,2.1248693,-1.9344722,2.477128,-4.3818226,-2.4438019,4.34548,-6.2234063,1.6910242,-1.6118548,-1.1319497,0.4081632653061224,3.1378667,2,5
26763-09_62mn.jpg,-0.17413723,-2.1480691,1.9122733,2.2467425,-2.223926,-0.035717472,-2.2861722,2.0580115,7.2564297,1.7437904,-0.90305185,3.4334545,-9.769636,-1.3439193,-4.531396,2.5274081,-0.4317976,6.2651377,0.7865754,0.8336506,-7.311898,-11.077778,-2.2296524,2.625291,11.4821005,0.85598314,0.058373474,0.4489795918367347,3.141489,3,19
16998-nuenen13.jpg,-0.76697993,0.006938912,-1.926136,2.078295,5.1558304,-2.7836163,1.6605998,-2.3297913,-4.436249,0.12935683,-3.8414829,-2.143901,-0.105357334,-0.77866745,-1.1605239,-0.71708065,1.7925715,2.0838203,-1.2838798,-0.2150932,-0.09401128,10.720684,0.07712056,3.198824,0.03472179,-2.329344,-0.71432245,0.4285714285714285,3.3588533,1,16
14980-1paris01.jpg,-3.4996145,-1.887382,-0.57362056,7.6062307,-5.1153393,-5.775632,0.7107115,2.4646835,-2.125909,7.02096,-0.67890364,-1.1815298,-1.9956677,-2.1674216,-3.9689832,2.4755042,3.1149364,2.8139546,-1.416889,2.0264568,5.187398,-3.6678612,-3.5653722,-5.4190598,6.063528,0.970977,1.7753804,0.4489795918367347,3.2311804,2,16
15011-tahiti69.jpg,0.65235865,0.025177583,-1.0534123,1.6773667,-0.6281427,-3.747316,-0.0615907,2.248362,-3.245478,6.873639,3.77806,-3.151125,3.725951,-2.0269282,-3.3087049,-1.2507766,2.2021127,-1.66542,-0.08547804,-3.1534526,7.6056924,2.2819426,-2.51822,-1.2427397,0.340043,-2.2668133,-2.097477,0.3673469387755102,3.4881926,1,16
26580-05_2ce5f.jpg,-6.844076,-2.677149,2.6359127,4.97639,-5.717353,-3.3887506,-1.261215,0.9116317,15.670236,-1.2134709,-0.98854595,10.840048,-9.508572,6.8605776,-3.8490553,-1.0666258,2.2725515,2.8804271,-1.356077,-1.285895,-1.1497235,-8.888258,-2.9169998,0.7321192,6.535563,-0.96225804,0.22338313,0.5510204081632653,3.6378582,2,16
23895-5late14.jpg,-5.028681,-1.3292556,-2.3155096,-0.38969555,-2.9628828,-4.127562,1.2155685,-0.7194098,-1.6576148,-1.8922415,-0.167295,-4.050782,6.8565764,-3.3205688,-1.0778768,1.2779044,5.9199862,-1.5283948,-0.070519924,-1.5074167,5.687501,14.364537,-0.23261937,1.2726569,-1.6693836,-2.7145896,-0.84343565,0.4693877551020408,3.4350653,2,16
26530-5peter.jpg,-5.7518067,-2.67768,0.772012,-2.4566917,4.2667465,-5.1418505,-3.762517,2.6014826,4.918497,3.8245964,-1.4528999,8.99386,-2.601842,2.6588516,-4.7693205,3.0678544,2.3573914,2.749068,-0.42963123,0.099779725,-2.2022967,-4.303192,-1.7513075,1.5148306,4.271033,-2.1945572,-2.7067096,0.3673469387755102,3.6264477,1,16
28586-paris3.jpg,0.22052673,-0.494517,-2.2243624,-0.36106881,0.9389697,-5.2527037,0.5830289,-1.9933662,-3.5174644,0.43535718,-1.5953381,-4.780707,17.292091,-5.13631,-2.2016003,-0.5515667,2.101978,-0.22483745,3.2447557,-3.059694,-0.08469039,5.676041,2.917999,5.851096,-0.6057104,-3.340098,-3.0840268,0.4081632653061224,3.3613086,1,0
17217-copies09.jpg,-2.4578133,-0.94186795,0.0024459437,0.6145231,-5.619167,-4.085767,-1.2682109,5.248037,-1.2472911,13.90333,6.3707647,-3.1212296,3.6070795,-2.549825,-2.8366487,3.384383,1.1649829,-1.9681935,-0.5230795,-3.5876875,11.058621,-2.9636948,-5.010097,-1.079629,-1.0288262,-2.6735682,-3.4742877,0.3673469387755102,3.6827962,5,16
26591-07_3ce7.jpg,-6.0076585,-3.0780807,1.1516128,-0.5283042,0.15287548,-4.198674,-3.4799094,-0.27272576,13.104328,-0.96151024,-1.6713368,11.681398,-1.6419963,4.1327558,-4.9894257,1.8428375,0.12777048,8.369032,-1.8370259,-3.0752802,-4.76513,-6.3527937,-1.0472515,3.2266166,1.9764903,-2.1170428,-0.8142797,0.4081632653061224,3.269975,3,5
17121-arles43.jpg,-4.655057,-1.5585736,-0.7746633,2.4248886,-1.3187661,-5.075498,1.7004564,0.018911317,-3.0202827,2.9131505,0.27664304,-4.119043,5.769913,-3.6069186,-3.672155,5.43782,1.0894265,-0.7059162,1.323776,-0.66775316,6.3105183,0.8577657,-1.8374561,1.9393501,0.027032852,0.13775851,0.47757244,0.4285714285714285,3.353076,2,16
28625-6poppy.jpg,-1.763582,1.552851,-0.58783746,1.0008242,-3.2643006,-0.21683371,3.257902,-1.5624948,-0.9724575,-2.2696364,3.3242066,-3.9058561,11.2318325,-4.012365,-0.0666946,-0.603776,1.2206472,-1.5595207,3.7405338,-1.9183772,2.9444346,2.6671479,-1.7027385,0.07002795,-2.003975,-2.639321,-2.5691628,0.4285714285714285,2.8813026,1,5
33908-23noremb.jpg,-3.6892824,-1.4498601,-0.38248914,-1.2094322,5.3201313,-1.4471691,-0.6744237,-2.2122362,-0.698745,-3.155676,-3.161902,6.2351313,-2.8109102,7.1175985,-1.5549625,-2.1164868,2.183979,2.8001685,-2.0686982,-0.8835716,-4.832788,-0.09782505,7.7941895,4.984346,1.0287697,-2.468647,-2.8670278,0.4897959183673469,2.9067945,2,6
33010-11farnes.jpg,-5.0193477,-0.8973821,-0.74985236,4.3298903,-0.43270165,-5.8163443,-1.5944461,0.02376385,3.5898294,3.739845,-1.1403844,2.6503398,-0.67034763,2.0276442,-4.487424,2.9316826,0.8105124,2.4877725,1.1157725,-1.9731033,1.7696841,-3.0287075,-1.1677516,-3.2385776,6.001786,-1.391759,1.4003356,0.3265306122448979,3.4822307,2,16
33385-08newtes.jpg,-3.9983428,-2.0925803,-1.9993641,-1.6067965,12.170153,-3.6902065,0.22177488,-2.8693995,-2.9316087,-2.66614,-4.5587115,-1.5320659,0.6499028,2.6387138,-0.97774947,-2.452532,1.9406612,0.0705592,-0.9138791,-2.8541322,-0.96169305,7.7661448,5.3654656,7.8286424,0.96566504,-1.8037249,-1.4941384,0.2857142857142857,2.895659,2,16
17042-still01.jpg,-5.7954655,-2.3779364,-0.6550661,0.43952125,-0.08570367,-5.9043674,-2.122151,3.3059897,1.9446533,5.261178,2.1334767,0.25094044,-1.3736614,-1.1495671,-2.9052162,3.1816,1.5144067,3.5325694,-0.17924434,-1.3631558,12.895983,-2.1348643,-3.3846004,1.5536475,-3.3141322,-2.5146365,-1.3320532,0.4897959183673469,3.5327582,1,1
33572-102portr.jpg,-4.2637167,-2.109554,-0.47348884,-3.8118372,14.674503,-3.5662742,-2.741959,-1.1634079,-1.4559952,-2.3594441,-3.548862,5.684389,1.9384898,8.119228,-3.0250015,-2.570029,1.2336013,4.1357,-0.97676283,-2.315668,-1.699794,-0.46519965,0.447241,3.2424989,2.325136,-2.9259133,-3.2305598,0.3673469387755102,3.0827782,1,9
33571-100portr.jpg,-3.3925228,-1.8851001,-1.1223267,0.45018822,1.9614495,-3.1903145,-2.8784552,-1.9414085,-0.02084823,1.4268751,-3.0334682,5.3825617,-4.305958,4.262642,-3.3193593,-1.245735,1.3019991,7.321973,-1.4275393,0.32312584,-0.7054849,-1.4089772,-1.253508,6.584969,3.701377,-1.66772,-0.09805775,0.4693877551020408,3.026993,1,13
33001-02farnes.jpg,-5.539277,-2.168556,0.5332158,-4.834009,3.5122118,-3.0097528,-0.8231955,-0.15108757,6.3735847,-3.0705469,-2.231938,6.2954655,0.32780114,1.0297668,-3.081717,1.1834455,4.316552,4.7170362,-0.8605184,-1.2723491,-0.60140777,0.303182,2.519209,-0.008193761,1.3574022,-1.6858037,-2.928501,0.2653061224489796,3.3917725,2,16
32979-01youngm.jpg,-4.8493853,-1.9856951,-0.39533508,0.43876565,0.7790649,-3.3933816,0.056367755,-1.879201,6.004188,-2.6081333,-1.3482696,5.6868496,-2.139251,-2.2872083,-2.5606513,3.2402248,1.4006422,4.6512523,-0.66265064,0.8266605,-1.5603663,-0.5811571,0.561127,3.690623,-0.4370355,-1.198845,0.14167213,0.1428571428571428,3.0391772,3,13
32770-06diotal.jpg,-5.033078,-2.2086856,3.7344775,-6.141426,4.207552,-2.2700093,-4.7599983,0.102510065,10.572836,-4.1442394,-3.25213,20.288338,-9.299463,3.29827,-3.9687586,4.241569,2.449512,13.972512,-1.3845508,1.3108505,-5.2169337,-9.507545,-5.153585,-1.0646346,1.1888797,-0.6268673,-0.6570474,0.2653061224489796,3.9543378,2,16
33652-01misc.jpg,-6.6286764,-3.4277244,0.6555864,-4.982767,16.94252,-5.3086495,-3.6646507,2.5037935,1.4983815,2.139586,-2.856209,0.79440176,-6.738163,12.348533,-2.8820465,-2.2639213,1.0687882,1.5398623,-1.774737,-4.1993957,-1.1446047,3.0026069,3.0944023,2.62845,0.21659112,-1.1365306,-2.677363,0.2857142857142857,3.399789,3,13
33436-03oldtes.jpg,-4.1547155,-1.857496,-1.6728599,-0.08110197,9.2468815,-3.3652155,-1.2185678,-2.2521498,-2.3972535,-2.451197,-4.0558176,0.0017114878,0.7323643,11.534908,-1.066651,-4.3219576,1.0297831,-1.5077147,-2.5729873,-3.5337782,-3.5153675,7.575704,7.014498,7.269556,1.2523986,-2.7490716,-3.4704146,0.4285714285714285,3.30308,2,16
32999-6logget3.jpg,-9.110147,-1.5292871,0.27164745,7.187353,0.07502654,-3.6727147,-1.5313598,-2.511638,13.875863,-2.3389707,-0.12411569,3.990685,-5.549633,4.3975616,-3.2691517,3.6248398,-0.101425424,2.3512087,-0.3109131,-1.7750359,1.2017843,-4.5461035,-2.9997811,4.7692237,-1.8082991,-2.068409,1.8843501,0.3469387755102041,3.9050767,3,13
32796-31doni2.jpg,-5.322335,-1.6497364,1.9099973,-1.719682,-0.6237643,-3.8034167,-1.4641045,0.2629438,5.4238167,-2.9481845,-3.0858665,8.293873,-10.246026,4.106845,-3.1346169,2.0557106,1.207982,7.587555,-1.271003,1.4322182,-2.5415251,-1.354114,-0.83497816,0.366906,2.229841,1.7336714,3.823201,0.2448979591836734,3.456464,1,6
33647-06landsc.jpg,-4.3119974,-2.4597437,-1.0588789,-2.676033,12.767921,-4.170089,-1.8174446,-1.4428273,-2.299095,-1.5153897,-2.7617085,-0.7012585,0.34986234,2.2455828,-2.5355468,-2.276381,2.420054,1.6462901,0.030142426,-2.9228325,-2.4928834,1.5744038,4.369942,10.802698,1.7992266,-1.6711099,-0.7291652,0.5102040816326531,3.394161,1,16
33434-02oldtes.jpg,-4.6733065,-1.9945115,1.6548597,-0.80177975,8.197716,-3.8596966,-3.5430112,-0.058460042,6.788958,-1.6788878,-3.548919,8.919411,-6.3896646,14.165727,-2.8679154,-2.8666186,0.041746408,2.2609758,-2.4736218,-2.263393,-7.0723386,-2.616159,2.3308854,2.5716152,3.0176163,-2.2261417,-2.0721858,0.3673469387755102,3.6686988,3,5
26550-1chapel2.jpg,-6.519034,-2.4688392,-1.2066193,0.35129407,1.0469449,-6.782646,0.7999279,-0.009556837,0.0592179,6.5867734,-1.2154492,0.99712235,3.6198564,0.7045196,-1.4357519,-1.2358061,3.8410335,-0.7418301,-1.7897553,-1.133485,8.590709,-0.16747487,-2.2573285,3.8669753,-0.56331015,-2.6651902,-0.7427609,0.4489795918367347,2.2631414,1,8
26616-05_5ne.jpg,-5.5070944,-2.6281962,1.5428585,0.63147664,1.7036415,-3.8814278,-1.4905128,3.2874942,6.3115163,3.2705314,0.07681969,3.638083,-1.0218549,4.0437202,-3.0513358,1.5431123,1.2518903,3.492917,-0.3345059,-2.8722632,2.151919,-3.7541344,-2.6178117,-1.8904026,-1.3259243,-0.54303956,-0.9569467,0.3877551020408163,3.512958,2,5
33443-07oldtes.jpg,-5.2234087,-3.2022328,-0.88395697,-3.632093,18.980768,-4.6167145,-3.610494,-1.4901724,1.2220626,-1.2429117,-3.7103374,2.801125,-0.8933273,6.554163,-3.193078,-1.8278496,1.702318,5.3537474,-1.2947981,-3.8921664,-4.8177347,1.2837687,1.6393758,8.666625,-0.09183377,-2.6470087,-2.5625267,0.4285714285714285,3.0339882,1,8
16987-nuenen02.jpg,2.5057306,-0.44713765,2.181866,-4.7161875,2.3008387,-2.114208,0.17756066,7.1037054,-1.6903777,5.153393,0.21302256,-1.2780819,1.7219571,-1.3399955,2.0146189,1.9593656,3.9905617,-3.2908592,-2.1566186,-2.731505,2.7475073,1.4620571,-0.4302113,-7.606431,-2.183076,-0.42247277,-2.6012232,0.3061224489795918,3.5695639,2,8
13357-u6play.jpg,-4.6317244,-1.0675688,-1.006796,2.8086715,-0.8954713,-4.6812577,1.7723242,-1.8723438,1.5862968,2.3666184,-2.8842227,0.8620592,-3.2553942,0.9255693,0.09196672,4.229557,0.41040367,2.024189,-1.428448,0.8520604,-1.9067585,0.05000578,-0.95806444,5.9750338,0.44915926,-0.9881612,1.3269277,0.4897959183673469,3.1566217,1,5
23848-3manet07.jpg,-3.0053363,-1.1590886,-1.1240578,-1.675078,8.905614,-3.1898189,1.2767253,-1.9673153,-5.162352,-3.799604,-3.7184777,-0.23793647,4.147051,-0.9184309,-2.3854713,-0.7307112,3.2336059,0.890379,-1.0575564,-1.2287532,-2.8253314,11.62031,5.377451,2.472281,-0.7381692,-1.1572912,-1.6885803,0.4489795918367347,2.8532782,2,13
17127-arles49.jpg,-2.1472974,-0.0693611,-1.539713,1.8780248,-3.07802,-3.2762198,1.3856374,-1.6504562,-1.5266502,2.8281147,0.04516214,-0.72091454,2.632788,-3.626496,-1.4631015,1.6668493,0.9232081,-0.4159833,-0.42402905,-0.14047956,6.260022,6.023281,-4.3466935,1.7341217,1.9460312,-2.6538692,-0.72825336,0.3469387755102041,3.51367,2,8
17068-paris18.jpg,-2.2400641,-2.1923451,-1.3155788,-2.1953707,-0.9907891,-5.5799985,-0.7140775,1.1676782,-1.7869189,4.489536,-0.64206386,-2.6668253,11.746803,-5.865969,-2.8971415,4.627264,2.3664844,0.6303015,1.6183991,-2.4581733,5.9583406,4.8856654,-3.1243632,1.2615788,-1.8028204,-1.4841628,-0.28948164,0.3265306122448979,3.176715,3,5
15000-tahiti59.jpg,-3.0784233,-1.69343,-1.7797089,5.345134,-4.330392,-4.942111,-0.77862155,0.294118,-0.93651384,3.6117082,0.18573067,-2.9718497,5.333908,-1.1715251,-3.5664182,-1.6199317,2.2166922,-1.8701081,1.0529045,-3.2817016,9.202127,5.5432262,-2.1591809,0.13966359,4.530606,-2.3072367,-0.9403451,0.4897959183673469,3.1950233,1,5
33451-15oldtes.jpg,-3.1952448,-2.0958292,0.2649889,-3.0567093,12.130679,-3.609537,-1.693795,-0.8674433,-1.9560041,-0.5530677,-3.9920077,2.3431964,-1.2264156,6.040195,-2.2492378,-3.3398209,2.6370118,5.2042923,-1.7707938,-1.3888042,-3.0909438,-3.4474902,6.218549,1.2512761,4.8355618,-2.0901673,-1.9865049,0.4081632653061224,3.1392994,1,5
32974-07sedia2.jpg,-5.934739,-2.2280486,0.8060848,-0.9302871,6.472085,-4.6227465,-2.9108381,-3.0347793,5.912255,-6.3060946,-4.952752,11.329828,-5.4200783,6.234337,-3.1603127,1.4738319,2.1851346,10.549738,-2.7895842,-0.7127566,-3.9025764,-4.102362,2.2766273,4.7394905,1.4591486,-2.1242812,0.98839223,0.0816326530612244,3.1622777,2,13
33906-21noremb.jpg,-3.1344042,-1.3124474,-2.1538205,-1.8697207,9.393244,-2.1860297,-0.4926441,-3.4035854,-3.9650474,-3.3094385,-4.1349573,1.7335,1.7844751,4.214102,-1.4525726,-2.364449,1.0370743,-0.63984966,-1.7291199,-2.5576134,-3.3875089,10.051912,3.6929169,9.106155,2.0232213,-2.5279531,-3.133631,0.4285714285714285,3.284761,1,16
14993-tahiti52.jpg,-2.57927,-2.7201118,-2.527349,-1.7573597,5.121428,-6.3638353,-0.7035849,-2.2255204,-3.0698562,-1.4150063,-3.0397341,-3.3199651,2.3006897,-0.0033789426,-2.940634,-1.0824509,-0.5285918,9.199183,-1.9768095,-1.6927395,2.9759107,19.1445,-0.40245295,-0.15056142,2.1111188,-1.8280355,-0.022438169,0.3877551020408163,3.4964929,1,13
28504-early13.jpg,-3.174807,-1.0896076,-1.2799857,-1.1046227,7.716538,-1.6017909,0.6797217,-2.4804842,-0.826093,-1.9017644,-3.2598717,0.11393356,-1.7408075,0.34883028,-0.96108264,-1.7682924,3.1476707,2.18473,-1.2175716,-1.3018975,-0.7787136,8.592675,1.3873516,2.9086466,0.76438576,-2.2384014,-1.7782831,0.3469387755102041,3.2755811,1,16
17169-1asylu02.jpg,-0.24737662,-0.08416206,-3.04574,8.706843,-7.267966,-3.5067723,-0.42368087,-1.2198603,-4.6716022,6.9078197,8.243447,-3.4378917,1.5654092,-0.7889301,-4.371634,2.5991404,-0.7361613,-0.9524544,0.23001689,2.5890734,10.341585,1.7699679,-5.7612886,-1.4505675,2.163871,-3.6577024,-3.7974224,0.2857142857142857,3.0464187,2,16
17197-cypres08.jpg,-2.0696566,0.65686506,-1.8378261,5.102949,-2.6656487,-4.2060738,-1.9333565,1.389106,-1.7233582,5.7163258,2.3880394,-1.1792934,4.777262,0.06589957,-3.974072,4.284065,-1.1499207,0.61284274,0.8512845,0.06872916,6.6319513,0.08064318,-5.819664,-2.803831,1.115808,-2.4661136,-0.6615932,0.4693877551020408,2.8701937,1,13
17075-paris25.jpg,3.8156786,-0.46401817,0.46876428,4.2855797,-3.304185,-4.680577,0.65542686,0.24820283,-3.4351568,4.2939405,-2.151927,-0.24790323,-1.5917909,-3.830355,-3.6914248,3.7369523,0.26065573,4.3972445,-0.09325906,3.0220048,-5.200694,-6.7788186,-0.23690927,-2.136664,6.9641895,1.6918297,3.3197684,0.0816326530612244,3.9373937,1,16
17227-copies19.jpg,-0.5491068,-0.41579404,-1.3738182,4.30552,-4.4048915,-3.5754185,0.18930931,1.3894542,-3.6120367,8.482814,4.1931715,-3.7146482,5.8222003,-2.5267982,-2.4893472,0.65741444,0.46958736,-3.5115378,0.059859745,-2.806311,8.405266,3.3444488,-3.2826033,-1.288139,-1.0252621,-1.9181248,-2.1181722,0.3265306122448979,3.4830792,3,16
33032-08ezekie.jpg,-3.7367964,-1.8438928,0.4320115,-1.223935,8.803786,-3.0779812,-4.4101257,1.2390249,2.948564,0.0726338,-2.8236651,7.8190904,-4.907423,15.562168,-2.0727024,-0.77746814,2.4986212,-1.2183797,-2.1262171,-0.37089467,-4.2559614,-3.6660244,1.4128196,-1.0659584,1.5137511,-2.5665934,-2.6620727,0.4489795918367347,3.0414326,2,7
17263-auvers23.jpg,-3.61866,-1.2919743,-0.8230792,2.9532857,-4.889756,-5.299909,-2.5381303,4.9579782,-1.0205876,9.116268,4.7002573,-2.0293736,-1.0066185,0.26909006,-4.6545515,3.799367,-0.5334327,-1.6555655,0.1455082,-2.011726,11.571484,-2.8437362,-6.5354853,2.5561514,2.741918,-2.0464401,-1.5828376,0.3673469387755102,3.0005136,2,16
33581-122portr.jpg,-2.9973278,-1.1140175,-1.3070103,-1.3569285,3.9533799,-1.8328245,-0.7761233,-1.4843192,-3.0771756,-1.7270297,-2.6367657,2.308263,3.341709,4.64435,-1.8740828,-2.012116,1.0785664,1.6867135,-0.7414589,-0.90178996,-1.6551247,0.49267912,2.355322,7.505378,1.812886,-2.0238159,-2.6891348,0.4081632653061224,3.4505394,1,16
17138-arles60.jpg,-3.8467755,-0.8758694,-0.37092167,3.8498302,-1.469744,-4.783739,2.73136,0.62819564,-1.0493593,-2.310408,0.12132576,-3.1232302,-0.77783966,-1.9110398,-3.159981,4.9168186,0.5621858,1.4655597,1.6680948,-2.6389687,11.016015,-0.6803906,-2.6824644,-1.4665008,-0.17666382,0.24979645,4.1047106,0.4489795918367347,3.8897762,3,3
32990-2moses.jpg,-5.2444468,-0.9563932,2.521007,-4.087675,1.2159343,-3.428032,0.83348215,1.1357107,1.4087651,-2.940781,-0.4515016,2.1261349,-0.022045761,-0.15967217,-3.7150297,2.137034,1.3697737,4.4726167,1.2014805,-0.21888763,-1.6172891,-1.6006572,1.2645397,3.9629035,0.10013318,0.2871398,-0.41886005,0.2857142857142857,3.5947073,1,5
28540-argent01.jpg,-3.0864735,-0.8707438,-1.6797187,0.42212486,-0.13698855,-2.672552,2.619123,-1.9670587,-2.8552732,-3.1719618,-1.3874114,-3.2747464,14.640909,-2.8720922,-2.4560394,-1.7882117,3.1209974,-1.3699012,0.6001837,-2.6577177,3.5391939,7.4709606,0.20179226,4.041884,0.9164711,-2.07765,-2.7107227,0.4285714285714285,3.2469628,1,16
17040-flower13.jpg,-5.3682017,-2.5954819,-1.7896686,-0.08226664,3.2528975,-6.062548,2.259156,0.6144748,-3.095242,0.7471887,-0.6684381,-0.49160028,0.40559357,1.4765022,-3.9852557,8.829133,1.5686837,1.7362347,-1.3089709,0.73860925,6.892822,-1.5671942,-0.6442332,1.6955851,-1.0984683,-2.7802293,0.08896804,0.3469387755102041,3.521029,2,5
28677-6irises1.jpg,-1.4769644,1.3034203,-1.7371743,1.8006133,-3.7338006,-1.1279274,0.8503146,-1.3875434,-1.1438978,-2.6398845,4.336551,-4.7125125,13.539177,-3.8898876,-0.86061627,-0.76590747,1.0179107,-2.485575,3.9895868,-3.0551412,7.900287,2.5260777,-2.2637572,-0.19397208,-0.47254848,-2.9211476,-3.4251223,0.5714285714285714,2.9392776,1,16
17303-selfpo30.jpg,-2.951673,-1.2019455,-0.74373347,-0.066878006,1.3779106,-4.4239454,0.8797348,-0.1374661,-0.9988975,2.8568356,-3.5929987,0.2684287,-5.7969894,-0.34839642,1.1145635,-1.4651184,1.9602932,2.2807007,-0.9286841,1.5482261,2.6341612,7.1216564,0.941689,-2.3102875,-2.2815034,0.46277365,4.216028,0.5306122448979592,2.957783,3,13
